,0,1,2
0,0.0,0.0,0.0
1,0.0,0.0,1.414213562373095
2,0.0,0.0,2.82842712474619
3,0.0,0.0,4.242640687119285
4,0.0,0.0,5.65685424949238
5,1.414213562373095,0.0,0.0
6,1.414213562373095,0.0,1.414213562373095
7,1.414213562373095,0.0,2.82842712474619
8,1.414213562373095,0.0,4.242640687119285
9,1.414213562373095,0.0,5.65685424949238
10,2.82842712474619,0.0,0.0
11,2.82842712474619,0.0,1.414213562373095
12,2.82842712474619,0.0,2.82842712474619
13,2.82842712474619,0.0,4.242640687119285
14,2.82842712474619,0.0,5.65685424949238
15,4.242640687119285,0.0,0.0
16,4.242640687119285,0.0,1.414213562373095
17,4.242640687119285,0.0,2.82842712474619
18,4.242640687119285,0.0,4.242640687119285
19,4.242640687119285,0.0,5.65685424949238
20,5.65685424949238,0.0,0.0
21,5.65685424949238,0.0,1.414213562373095
22,5.65685424949238,0.0,2.82842712474619
23,5.65685424949238,0.0,4.242640687119285
24,5.65685424949238,0.0,5.65685424949238
25,0.0,1.414213562373095,0.0
26,0.0,1.414213562373095,1.414213562373095
27,0.0,1.414213562373095,2.82842712474619
28,0.0,1.414213562373095,4.242640687119285
29,0.0,1.414213562373095,5.65685424949238
30,1.414213562373095,1.414213562373095,0.0
31,1.414213562373095,1.414213562373095,1.414213562373095
32,1.414213562373095,1.414213562373095,2.82842712474619
33,1.414213562373095,1.414213562373095,4.242640687119285
34,1.414213562373095,1.414213562373095,5.65685424949238
35,2.82842712474619,1.414213562373095,0.0
36,2.82842712474619,1.414213562373095,1.414213562373095
37,2.82842712474619,1.414213562373095,2.82842712474619
38,2.82842712474619,1.414213562373095,4.242640687119285
39,2.82842712474619,1.414213562373095,5.65685424949238
40,4.242640687119285,1.414213562373095,0.0
41,4.242640687119285,1.414213562373095,1.414213562373095
42,4.242640687119285,1.414213562373095,2.82842712474619
43,4.242640687119285,1.414213562373095,4.242640687119285
44,4.242640687119285,1.414213562373095,5.65685424949238
45,5.65685424949238,1.414213562373095,0.0
46,5.65685424949238,1.414213562373095,1.414213562373095
47,5.65685424949238,1.414213562373095,2.82842712474619
48,5.65685424949238,1.414213562373095,4.242640687119285
49,5.65685424949238,1.414213562373095,5.65685424949238
50,0.0,2.82842712474619,0.0
51,0.0,2.82842712474619,1.414213562373095
52,0.0,2.82842712474619,2.82842712474619
53,0.0,2.82842712474619,4.242640687119285
54,0.0,2.82842712474619,5.65685424949238
55,1.414213562373095,2.82842712474619,0.0
56,1.414213562373095,2.82842712474619,1.414213562373095
57,1.414213562373095,2.82842712474619,2.82842712474619
58,1.414213562373095,2.82842712474619,4.242640687119285
59,1.414213562373095,2.82842712474619,5.65685424949238
60,2.82842712474619,2.82842712474619,0.0
61,2.82842712474619,2.82842712474619,1.414213562373095
62,2.82842712474619,2.82842712474619,2.82842712474619
63,2.82842712474619,2.82842712474619,4.242640687119285
64,2.82842712474619,2.82842712474619,5.65685424949238
65,4.242640687119285,2.82842712474619,0.0
66,4.242640687119285,2.82842712474619,1.414213562373095
67,4.242640687119285,2.82842712474619,2.82842712474619
68,4.242640687119285,2.82842712474619,4.242640687119285
69,4.242640687119285,2.82842712474619,5.65685424949238
70,5.65685424949238,2.82842712474619,0.0
71,5.65685424949238,2.82842712474619,1.414213562373095
72,5.65685424949238,2.82842712474619,2.82842712474619
73,5.65685424949238,2.82842712474619,4.242640687119285
74,5.65685424949238,2.82842712474619,5.65685424949238
75,0.0,4.242640687119285,0.0
76,0.0,4.242640687119285,1.414213562373095
77,0.0,4.242640687119285,2.82842712474619
78,0.0,4.242640687119285,4.242640687119285
79,0.0,4.242640687119285,5.65685424949238
80,1.414213562373095,4.242640687119285,0.0
81,1.414213562373095,4.242640687119285,1.414213562373095
82,1.414213562373095,4.242640687119285,2.82842712474619
83,1.414213562373095,4.242640687119285,4.242640687119285
84,1.414213562373095,4.242640687119285,5.65685424949238
85,2.82842712474619,4.242640687119285,0.0
86,2.82842712474619,4.242640687119285,1.414213562373095
87,2.82842712474619,4.242640687119285,2.82842712474619
88,2.82842712474619,4.242640687119285,4.242640687119285
89,2.82842712474619,4.242640687119285,5.65685424949238
90,4.242640687119285,4.242640687119285,0.0
91,4.242640687119285,4.242640687119285,1.414213562373095
92,4.242640687119285,4.242640687119285,2.82842712474619
93,4.242640687119285,4.242640687119285,4.242640687119285
94,4.242640687119285,4.242640687119285,5.65685424949238
95,5.65685424949238,4.242640687119285,0.0
96,5.65685424949238,4.242640687119285,1.414213562373095
97,5.65685424949238,4.242640687119285,2.82842712474619
98,5.65685424949238,4.242640687119285,4.242640687119285
99,5.65685424949238,4.242640687119285,5.65685424949238
100,0.0,5.65685424949238,0.0
101,0.0,5.65685424949238,1.414213562373095
102,0.0,5.65685424949238,2.82842712474619
103,0.0,5.65685424949238,4.242640687119285
104,0.0,5.65685424949238,5.65685424949238
105,1.414213562373095,5.65685424949238,0.0
106,1.414213562373095,5.65685424949238,1.414213562373095
107,1.414213562373095,5.65685424949238,2.82842712474619
108,1.414213562373095,5.65685424949238,4.242640687119285
109,1.414213562373095,5.65685424949238,5.65685424949238
110,2.82842712474619,5.65685424949238,0.0
111,2.82842712474619,5.65685424949238,1.414213562373095
112,2.82842712474619,5.65685424949238,2.82842712474619
113,2.82842712474619,5.65685424949238,4.242640687119285
114,2.82842712474619,5.65685424949238,5.65685424949238
115,4.242640687119285,5.65685424949238,0.0
116,4.242640687119285,5.65685424949238,1.414213562373095
117,4.242640687119285,5.65685424949238,2.82842712474619
118,4.242640687119285,5.65685424949238,4.242640687119285
119,4.242640687119285,5.65685424949238,5.65685424949238
120,5.65685424949238,5.65685424949238,0.0
121,5.65685424949238,5.65685424949238,1.414213562373095
122,5.65685424949238,5.65685424949238,2.82842712474619
123,5.65685424949238,5.65685424949238,4.242640687119285
