"",0,1,2
0,0.0,0.0,0.0
1,0.0,0.0,1.1547005383792517
2,0.0,0.0,2.3094010767585034
3,0.0,0.0,3.4641016151377553
4,0.0,0.0,4.618802153517007
5,0.0,0.0,5.773502691896258
6,0.0,0.0,6.9282032302755105
7,1.1547005383792517,0.0,0.0
8,1.1547005383792517,0.0,1.1547005383792517
9,1.1547005383792517,0.0,2.3094010767585034
10,1.1547005383792517,0.0,3.4641016151377553
11,1.1547005383792517,0.0,4.618802153517007
12,1.1547005383792517,0.0,5.773502691896258
13,1.1547005383792517,0.0,6.9282032302755105
14,2.3094010767585034,0.0,0.0
15,2.3094010767585034,0.0,1.1547005383792517
16,2.3094010767585034,0.0,2.3094010767585034
17,2.3094010767585034,0.0,3.4641016151377553
18,2.3094010767585034,0.0,4.618802153517007
19,2.3094010767585034,0.0,5.773502691896258
20,2.3094010767585034,0.0,6.9282032302755105
21,3.4641016151377553,0.0,0.0
22,3.4641016151377553,0.0,1.1547005383792517
23,3.4641016151377553,0.0,2.3094010767585034
24,3.4641016151377553,0.0,3.4641016151377553
25,3.4641016151377553,0.0,4.618802153517007
26,3.4641016151377553,0.0,5.773502691896258
27,3.4641016151377553,0.0,6.9282032302755105
28,4.618802153517007,0.0,0.0
29,4.618802153517007,0.0,1.1547005383792517
30,4.618802153517007,0.0,2.3094010767585034
31,4.618802153517007,0.0,3.4641016151377553
32,4.618802153517007,0.0,4.618802153517007
33,4.618802153517007,0.0,5.773502691896258
34,4.618802153517007,0.0,6.9282032302755105
35,5.773502691896258,0.0,0.0
36,5.773502691896258,0.0,1.1547005383792517
37,5.773502691896258,0.0,2.3094010767585034
38,5.773502691896258,0.0,3.4641016151377553
39,5.773502691896258,0.0,4.618802153517007
40,5.773502691896258,0.0,5.773502691896258
41,5.773502691896258,0.0,6.9282032302755105
42,6.9282032302755105,0.0,0.0
43,6.9282032302755105,0.0,1.1547005383792517
44,6.9282032302755105,0.0,2.3094010767585034
45,6.9282032302755105,0.0,3.4641016151377553
46,6.9282032302755105,0.0,4.618802153517007
47,6.9282032302755105,0.0,5.773502691896258
48,6.9282032302755105,0.0,6.9282032302755105
49,0.0,1.1547005383792517,0.0
50,0.0,1.1547005383792517,1.1547005383792517
51,0.0,1.1547005383792517,2.3094010767585034
52,0.0,1.1547005383792517,3.4641016151377553
53,0.0,1.1547005383792517,4.618802153517007
54,0.0,1.1547005383792517,5.773502691896258
55,0.0,1.1547005383792517,6.9282032302755105
56,1.1547005383792517,1.1547005383792517,0.0
57,1.1547005383792517,1.1547005383792517,1.1547005383792517
58,1.1547005383792517,1.1547005383792517,2.3094010767585034
59,1.1547005383792517,1.1547005383792517,3.4641016151377553
60,1.1547005383792517,1.1547005383792517,4.618802153517007
61,1.1547005383792517,1.1547005383792517,5.773502691896258
62,1.1547005383792517,1.1547005383792517,6.9282032302755105
63,2.3094010767585034,1.1547005383792517,0.0
64,2.3094010767585034,1.1547005383792517,1.1547005383792517
65,2.3094010767585034,1.1547005383792517,2.3094010767585034
66,2.3094010767585034,1.1547005383792517,3.4641016151377553
67,2.3094010767585034,1.1547005383792517,4.618802153517007
68,2.3094010767585034,1.1547005383792517,5.773502691896258
69,2.3094010767585034,1.1547005383792517,6.9282032302755105
70,3.4641016151377553,1.1547005383792517,0.0
71,3.4641016151377553,1.1547005383792517,1.1547005383792517
72,3.4641016151377553,1.1547005383792517,2.3094010767585034
73,3.4641016151377553,1.1547005383792517,3.4641016151377553
74,3.4641016151377553,1.1547005383792517,4.618802153517007
75,3.4641016151377553,1.1547005383792517,5.773502691896258
76,3.4641016151377553,1.1547005383792517,6.9282032302755105
77,4.618802153517007,1.1547005383792517,0.0
78,4.618802153517007,1.1547005383792517,1.1547005383792517
79,4.618802153517007,1.1547005383792517,2.3094010767585034
80,4.618802153517007,1.1547005383792517,3.4641016151377553
81,4.618802153517007,1.1547005383792517,4.618802153517007
